Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1921,12,F:Microsoft.Maui.Networking.NetworkAccess.Internet,,,,,"if (accessType != NetworkAccess.Internet)              {                  await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");                  return;              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1920,12,T:Microsoft.Maui.Networking.Connectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1920,12,T:Microsoft.Maui.Networking.IConnectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1920,12,P:Microsoft.Maui.Networking.Connectivity.Current,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1920,12,T:Microsoft.Maui.Networking.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1920,12,P:Microsoft.Maui.Networking.IConnectivity.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1883,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1883,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1883,8,F:Microsoft.Maui.Networking.NetworkAccess.Internet,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1882,8,T:Microsoft.Maui.Networking.Connectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1882,8,T:Microsoft.Maui.Networking.IConnectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1882,8,P:Microsoft.Maui.Networking.Connectivity.Current,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1882,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1882,8,P:Microsoft.Maui.Networking.IConnectivity.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1845,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1845,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1845,8,F:Microsoft.Maui.Networking.NetworkAccess.Internet,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1844,8,T:Microsoft.Maui.Networking.Connectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1844,8,T:Microsoft.Maui.Networking.IConnectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1844,8,P:Microsoft.Maui.Networking.Connectivity.Current,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1844,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Feladatok_razor.g.cs,1844,8,P:Microsoft.Maui.Networking.IConnectivity.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,1098,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,1098,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,1098,8,F:Microsoft.Maui.Networking.NetworkAccess.Internet,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,1097,8,T:Microsoft.Maui.Networking.Connectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,1097,8,T:Microsoft.Maui.Networking.IConnectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,1097,8,P:Microsoft.Maui.Networking.Connectivity.Current,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,1097,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,1097,8,P:Microsoft.Maui.Networking.IConnectivity.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,897,12,T:Microsoft.Maui.Controls.Command,,,,,SignInOrOutCommand = new Command(          execute: async () => await OnSignInOrOut());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,897,12,M:Microsoft.Maui.Controls.Command.#ctor(System.Action),,,,,SignInOrOutCommand = new Command(          execute: async () => await OnSignInOrOut());
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,890,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,890,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,890,8,F:Microsoft.Maui.Networking.NetworkAccess.Internet,,,,,"if (accessType != NetworkAccess.Internet)          {              await alert.ShowAlertAsync(""Nincs internet, állítsa helyre a kapcsolatot!"", ""Internet hiba"", ""Rendben"");              return;          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,889,8,T:Microsoft.Maui.Networking.Connectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,889,8,T:Microsoft.Maui.Networking.IConnectivity,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,889,8,P:Microsoft.Maui.Networking.Connectivity.Current,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,889,8,T:Microsoft.Maui.Networking.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\obj\Release\net9.0-android\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Pages/Index_razor.g.cs,889,8,P:Microsoft.Maui.Networking.IConnectivity.NetworkAccess,,,,,NetworkAccess accessType = Connectivity.Current.NetworkAccess;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Converters\GraphDateTimeTimeZoneConverter.cs,11,50,T:Microsoft.Maui.Controls.IValueConverter,,,,,IValueConverter
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,25,12,T:Microsoft.Maui.Controls.Shell,,,,,"return routeParameters != null                  ? Shell.Current.GoToAsync(shellNavigation, routeParameters)                  : Shell.Current.GoToAsync(shellNavigation);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,25,12,T:Microsoft.Maui.Controls.Shell,,,,,"return routeParameters != null                  ? Shell.Current.GoToAsync(shellNavigation, routeParameters)                  : Shell.Current.GoToAsync(shellNavigation);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,25,12,P:Microsoft.Maui.Controls.Shell.Current,,,,,"return routeParameters != null                  ? Shell.Current.GoToAsync(shellNavigation, routeParameters)                  : Shell.Current.GoToAsync(shellNavigation);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,25,12,M:Microsoft.Maui.Controls.Shell.GoToAsync(Microsoft.Maui.Controls.ShellNavigationState),,,,,"return routeParameters != null                  ? Shell.Current.GoToAsync(shellNavigation, routeParameters)                  : Shell.Current.GoToAsync(shellNavigation);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,25,12,T:Microsoft.Maui.Controls.Shell,,,,,"return routeParameters != null                  ? Shell.Current.GoToAsync(shellNavigation, routeParameters)                  : Shell.Current.GoToAsync(shellNavigation);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,25,12,T:Microsoft.Maui.Controls.Shell,,,,,"return routeParameters != null                  ? Shell.Current.GoToAsync(shellNavigation, routeParameters)                  : Shell.Current.GoToAsync(shellNavigation);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,25,12,P:Microsoft.Maui.Controls.Shell.Current,,,,,"return routeParameters != null                  ? Shell.Current.GoToAsync(shellNavigation, routeParameters)                  : Shell.Current.GoToAsync(shellNavigation);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,25,12,"M:Microsoft.Maui.Controls.Shell.GoToAsync(Microsoft.Maui.Controls.ShellNavigationState,System.Collections.Generic.IDictionary{System.String,System.Object})",,,,,"return routeParameters != null                  ? Shell.Current.GoToAsync(shellNavigation, routeParameters)                  : Shell.Current.GoToAsync(shellNavigation);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,23,12,T:Microsoft.Maui.Controls.ShellNavigationState,,,,,var shellNavigation = new ShellNavigationState(route);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\MauiNavigationService.cs,23,12,M:Microsoft.Maui.Controls.ShellNavigationState.#ctor(System.String),,,,,var shellNavigation = new ShellNavigationState(route);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\GraphService.cs,73,12,T:Microsoft.Maui.Devices.DevicePlatform,,,,,var timeZoneString = Microsoft.Maui.Devices.DeviceInfo.Current.Platform == DevicePlatform.WinUI ?                  timeZone.StandardName : timeZone.Id;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\GraphService.cs,73,12,T:Microsoft.Maui.Devices.DevicePlatform,,,,,var timeZoneString = Microsoft.Maui.Devices.DeviceInfo.Current.Platform == DevicePlatform.WinUI ?                  timeZone.StandardName : timeZone.Id;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\GraphService.cs,73,12,P:Microsoft.Maui.Devices.DevicePlatform.WinUI,,,,,var timeZoneString = Microsoft.Maui.Devices.DeviceInfo.Current.Platform == DevicePlatform.WinUI ?                  timeZone.StandardName : timeZone.Id;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\GraphService.cs,73,12,T:Microsoft.Maui.Devices.DeviceInfo,,,,,var timeZoneString = Microsoft.Maui.Devices.DeviceInfo.Current.Platform == DevicePlatform.WinUI ?                  timeZone.StandardName : timeZone.Id;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\GraphService.cs,73,12,T:Microsoft.Maui.Devices.IDeviceInfo,,,,,var timeZoneString = Microsoft.Maui.Devices.DeviceInfo.Current.Platform == DevicePlatform.WinUI ?                  timeZone.StandardName : timeZone.Id;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\GraphService.cs,73,12,P:Microsoft.Maui.Devices.DeviceInfo.Current,,,,,var timeZoneString = Microsoft.Maui.Devices.DeviceInfo.Current.Platform == DevicePlatform.WinUI ?                  timeZone.StandardName : timeZone.Id;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\GraphService.cs,73,12,T:Microsoft.Maui.Devices.DevicePlatform,,,,,var timeZoneString = Microsoft.Maui.Devices.DeviceInfo.Current.Platform == DevicePlatform.WinUI ?                  timeZone.StandardName : timeZone.Id;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FeladatEllenorzo_CP\FeladatEllenorzo_CP.csproj,File,FeladatEllenorzo_CP\Services\GraphService.cs,73,12,P:Microsoft.Maui.Devices.IDeviceInfo.Platform,,,,,var timeZoneString = Microsoft.Maui.Devices.DeviceInfo.Current.Platform == DevicePlatform.WinUI ?                  timeZone.StandardName : timeZone.Id;
